INFO 2025-11-04 21:52:04,920 autoreload 12216 17504 Watching for file changes with StatReloader
INFO 2025-12-10 09:23:02,190 authentication 20984 13776 SimpleTokenAuthentication: Token: farmer_token_201
INFO 2025-12-10 09:23:02,190 authentication 20984 13776 SimpleTokenAuthentication: User ID: 201
INFO 2025-12-10 09:23:02,191 authentication 20984 13776 SimpleTokenAuthentication: User found: farmer_776868434 (farmer)
INFO 2025-12-10 09:23:02,191 views 20984 13776 Request: GET /api/problems/
INFO 2025-12-10 09:23:02,193 runserver 20984 15636 [mHTTP GET /api/problems/ 200 [0.00, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:25,973 runserver 20984 15636 [mHTTP OPTIONS /api/problems/create/ 200 [0.00, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:25,988 authentication 20984 21220 SimpleTokenAuthentication: Header: Bearer farmer_token_201
INFO 2025-12-10 09:23:25,989 authentication 20984 21220 SimpleTokenAuthentication: Token: farmer_token_201
INFO 2025-12-10 09:23:25,989 authentication 20984 21220 SimpleTokenAuthentication: User ID: 201
INFO 2025-12-10 09:23:25,990 authentication 20984 21220 SimpleTokenAuthentication: User found: farmer_776868434 (farmer)
INFO 2025-12-10 09:23:25,990 views 20984 21220 Request: POST /api/problems/create/
INFO 2025-12-10 09:23:26,000 runserver 20984 15636 [mHTTP POST /api/problems/create/ 201 [0.01, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:30,097 authentication 20984 5068 SimpleTokenAuthentication: Header: Bearer farmer_token_201
INFO 2025-12-10 09:23:30,098 authentication 20984 5068 SimpleTokenAuthentication: Token: farmer_token_201
INFO 2025-12-10 09:23:30,098 authentication 20984 5068 SimpleTokenAuthentication: User ID: 201
INFO 2025-12-10 09:23:30,102 authentication 20984 5068 SimpleTokenAuthentication: User found: farmer_776868434 (farmer)
INFO 2025-12-10 09:23:30,102 views 20984 5068 Request: GET /api/notifications/
INFO 2025-12-10 09:23:30,105 runserver 20984 15636 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:35,956 authentication 20984 17748 SimpleTokenAuthentication: Header: None
INFO 2025-12-10 09:23:35,956 views 20984 17748 Request: POST /api/login/
INFO 2025-12-10 09:23:35,972 runserver 20984 15636 [mHTTP POST /api/login/ 200 [0.02, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:35,980 views 20984 20116 Request: GET /api/current-weather-live/
INFO 2025-12-10 09:23:35,983 authentication 20984 18112 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:35,983 authentication 20984 18112 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:35,983 authentication 20984 18112 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:35,986 authentication 20984 18112 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:35,986 views 20984 18112 Request: GET /api/notifications/
INFO 2025-12-10 09:23:35,989 runserver 20984 15636 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54335][0m
INFO 2025-12-10 09:23:35,993 authentication 20984 19520 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:35,993 authentication 20984 19520 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:35,993 authentication 20984 19520 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:35,994 authentication 20984 19520 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:35,994 views 20984 19520 Request: GET /api/notifications/
INFO 2025-12-10 09:23:35,997 runserver 20984 15636 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54335][0m
INFO 2025-12-10 09:23:36,227 runserver 20984 15636 [mHTTP GET /api/current-weather-live/ 200 [0.25, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:36,230 views 20984 6692 Request: GET /api/current-weather-live/
INFO 2025-12-10 09:23:36,357 runserver 20984 15636 [mHTTP GET /api/current-weather-live/ 200 [0.13, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:41,360 runserver 20984 15636 [mHTTP OPTIONS /api/market/?_t=1765337021356 200 [0.00, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:41,361 runserver 20984 15636 [mHTTP OPTIONS /api/market/?_t=1765337021357 200 [0.00, 127.0.0.1:54335][0m
INFO 2025-12-10 09:23:41,365 views 20984 18008 Request: GET /api/crops/
INFO 2025-12-10 09:23:41,365 authentication 20984 9560 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:41,365 authentication 20984 9560 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:41,366 authentication 20984 9560 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:41,367 authentication 20984 18352 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:41,367 authentication 20984 18352 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:41,367 authentication 20984 20148 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:41,368 authentication 20984 18352 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:41,368 authentication 20984 20148 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:41,368 authentication 20984 9560 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:41,369 authentication 20984 20148 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:41,369 views 20984 9560 Request: GET /api/market/market-prices/
INFO 2025-12-10 09:23:41,370 authentication 20984 18352 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:41,371 views 20984 18352 Request: GET /api/market/
INFO 2025-12-10 09:23:41,371 authentication 20984 20148 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:41,371 views 20984 20148 Request: GET /api/market/
INFO 2025-12-10 09:23:41,372 runserver 20984 15636 [mHTTP GET /api/crops/ 200 [0.01, 127.0.0.1:58252][0m
INFO 2025-12-10 09:23:41,377 runserver 20984 15636 [mHTTP GET /api/market/?_t=1765337021356 200 [0.02, 127.0.0.1:64595][0m
INFO 2025-12-10 09:23:41,378 runserver 20984 15636 [mHTTP GET /api/market/?_t=1765337021357 200 [0.02, 127.0.0.1:54335][0m
INFO 2025-12-10 09:23:41,380 runserver 20984 15636 [mHTTP GET /api/market/market-prices/ 200 [0.02, 127.0.0.1:65059][0m
INFO 2025-12-10 09:23:41,380 views 20984 18560 Request: GET /api/crops/
INFO 2025-12-10 09:23:41,384 authentication 20984 9484 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:41,384 authentication 20984 9484 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:41,385 authentication 20984 9484 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:41,385 runserver 20984 15636 [mHTTP GET /api/crops/ 200 [0.01, 127.0.0.1:58252][0m
INFO 2025-12-10 09:23:41,386 authentication 20984 9484 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:41,386 views 20984 9484 Request: GET /api/market/market-prices/
INFO 2025-12-10 09:23:41,390 runserver 20984 15636 [mHTTP GET /api/market/market-prices/ 200 [0.01, 127.0.0.1:54335][0m
INFO 2025-12-10 09:23:47,639 authentication 20984 2300 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:23:47,639 authentication 20984 2300 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:23:47,639 authentication 20984 2300 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:23:47,641 authentication 20984 2300 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:23:47,641 views 20984 2300 Request: GET /api/market/market-prices/ai-suggestions/
WARNING 2025-12-10 09:23:47,642 log 20984 21216 Forbidden: /api/market/market-prices/ai-suggestions/
WARNING 2025-12-10 09:23:47,643 runserver 20984 15636 [31;1mHTTP GET /api/market/market-prices/ai-suggestions/?crop=Maize 403 [0.01, 127.0.0.1:54335][0m
INFO 2025-12-10 09:24:10,572 runserver 20984 15636 [mHTTP OPTIONS /api/market/send-message/1/ 200 [0.00, 127.0.0.1:54335][0m
INFO 2025-12-10 09:24:10,578 authentication 20984 16096 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:10,578 authentication 20984 6160 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:10,578 authentication 20984 16096 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:10,578 authentication 20984 6160 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:10,578 authentication 20984 16096 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:10,579 authentication 20984 6160 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:10,580 authentication 20984 6160 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:10,580 views 20984 6160 Request: POST /api/market/send-message/1/
INFO 2025-12-10 09:24:10,580 authentication 20984 16096 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:10,581 views 20984 16096 Request: GET /api/notifications/
WARNING 2025-12-10 09:24:10,583 log 20984 21216 Forbidden: /api/market/send-message/1/
WARNING 2025-12-10 09:24:10,584 runserver 20984 15636 [31;1mHTTP POST /api/market/send-message/1/ 403 [0.01, 127.0.0.1:54335][0m
INFO 2025-12-10 09:24:10,584 runserver 20984 15636 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:58252][0m
INFO 2025-12-10 09:24:21,999 authentication 20984 19924 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:21,999 authentication 20984 19924 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:22,000 authentication 20984 19924 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:22,001 authentication 20984 19924 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:22,001 views 20984 19924 Request: GET /api/market/market-prices/ai-suggestions/
WARNING 2025-12-10 09:24:22,002 log 20984 21216 Forbidden: /api/market/market-prices/ai-suggestions/
WARNING 2025-12-10 09:24:22,002 runserver 20984 15636 [31;1mHTTP GET /api/market/market-prices/ai-suggestions/?crop=Broad%20Bean%20(Sem) 403 [0.00, 127.0.0.1:58252][0m
INFO 2025-12-10 09:24:24,889 autoreload 20984 16784 D:\agroby sami\fullstack_app\backend\market\views.py changed, reloading.
INFO 2025-12-10 09:24:25,657 autoreload 15476 14972 Watching for file changes with StatReloader
INFO 2025-12-10 09:24:26,322 server 15476 18756 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-12-10 09:24:26,322 server 15476 18756 Configuring endpoint tcp:port=8000:interface=127.0.0.1
INFO 2025-12-10 09:24:26,323 server 15476 18756 Listening on TCP address 127.0.0.1:8000
INFO 2025-12-10 09:24:30,180 runserver 15476 18756 [mHTTP OPTIONS /api/market/products/ 200 [0.07, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:30,181 runserver 15476 18756 [mHTTP OPTIONS /api/buyer/orders/ 200 [0.07, 127.0.0.1:49931][0m
INFO 2025-12-10 09:24:30,181 runserver 15476 18756 [mHTTP OPTIONS /api/farmers/profiles/ 200 [0.07, 127.0.0.1:55610][0m
INFO 2025-12-10 09:24:30,181 runserver 15476 18756 [mHTTP OPTIONS /api/market/price-analysis/ 200 [0.07, 127.0.0.1:61861][0m
INFO 2025-12-10 09:24:30,182 runserver 15476 18756 [mHTTP OPTIONS /api/buyer/inventory/ 200 [0.07, 127.0.0.1:53189][0m
INFO 2025-12-10 09:24:30,182 runserver 15476 18756 [mHTTP OPTIONS /api/market/products/ 200 [0.00, 127.0.0.1:54014][0m
INFO 2025-12-10 09:24:30,188 runserver 15476 18756 [mHTTP OPTIONS /api/buyer/orders/ 200 [0.01, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:30,189 runserver 15476 18756 [mHTTP OPTIONS /api/market/price-analysis/ 200 [0.01, 127.0.0.1:55610][0m
INFO 2025-12-10 09:24:30,189 runserver 15476 18756 [mHTTP OPTIONS /api/farmers/profiles/ 200 [0.01, 127.0.0.1:49931][0m
INFO 2025-12-10 09:24:30,189 runserver 15476 18756 [mHTTP OPTIONS /api/buyer/inventory/ 200 [0.00, 127.0.0.1:61861][0m
INFO 2025-12-10 09:24:30,198 authentication 15476 8764 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,198 authentication 15476 1356 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,198 authentication 15476 16604 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 18420 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 8764 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 16308 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 1356 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 16604 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 18420 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,199 authentication 15476 8764 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,200 authentication 15476 16308 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,200 authentication 15476 1356 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,201 authentication 15476 16308 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,200 authentication 15476 18420 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,200 authentication 15476 16604 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,203 authentication 15476 8764 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,203 views 15476 8764 Request: GET /api/buyer/orders/
INFO 2025-12-10 09:24:30,204 authentication 15476 1356 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,204 views 15476 1356 Request: GET /api/farmers/profiles/
INFO 2025-12-10 09:24:30,204 authentication 15476 16308 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,205 authentication 15476 18420 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,205 views 15476 16308 Request: GET /api/market/price-analysis/
INFO 2025-12-10 09:24:30,205 authentication 15476 16604 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,205 views 15476 18420 Request: GET /api/market/products/
INFO 2025-12-10 09:24:30,206 views 15476 16604 Request: GET /api/buyer/inventory/
INFO 2025-12-10 09:24:30,209 runserver 15476 18756 [mHTTP GET /api/buyer/orders/ 200 [0.02, 127.0.0.1:53189][0m
INFO 2025-12-10 09:24:30,209 runserver 15476 18756 [mHTTP GET /api/farmers/profiles/ 200 [0.02, 127.0.0.1:54014][0m
INFO 2025-12-10 09:24:30,210 runserver 15476 18756 [mHTTP GET /api/market/price-analysis/ 200 [0.02, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:30,211 runserver 15476 18756 [mHTTP GET /api/market/products/ 200 [0.02, 127.0.0.1:55610][0m
INFO 2025-12-10 09:24:30,212 runserver 15476 18756 [mHTTP GET /api/buyer/inventory/ 200 [0.02, 127.0.0.1:49931][0m
INFO 2025-12-10 09:24:30,218 authentication 15476 9584 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,219 authentication 15476 9584 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,219 authentication 15476 9584 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,220 authentication 15476 15520 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,220 authentication 15476 15520 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,221 authentication 15476 6192 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,221 authentication 15476 15520 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,221 authentication 15476 5256 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,221 authentication 15476 384 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:30,221 authentication 15476 6192 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,222 authentication 15476 5256 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,222 authentication 15476 9584 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,223 authentication 15476 384 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:30,223 authentication 15476 6192 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,223 authentication 15476 5256 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,223 authentication 15476 15520 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,223 views 15476 9584 Request: GET /api/buyer/orders/
INFO 2025-12-10 09:24:30,223 authentication 15476 384 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:30,224 views 15476 15520 Request: GET /api/farmers/profiles/
INFO 2025-12-10 09:24:30,226 authentication 15476 5256 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,226 views 15476 5256 Request: GET /api/buyer/inventory/
INFO 2025-12-10 09:24:30,226 authentication 15476 6192 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,227 views 15476 6192 Request: GET /api/market/products/
INFO 2025-12-10 09:24:30,227 authentication 15476 384 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:30,228 views 15476 384 Request: GET /api/market/price-analysis/
INFO 2025-12-10 09:24:30,229 runserver 15476 18756 [mHTTP GET /api/buyer/orders/ 200 [0.02, 127.0.0.1:53189][0m
INFO 2025-12-10 09:24:30,231 runserver 15476 18756 [mHTTP GET /api/farmers/profiles/ 200 [0.02, 127.0.0.1:54014][0m
INFO 2025-12-10 09:24:30,231 runserver 15476 18756 [mHTTP GET /api/buyer/inventory/ 200 [0.02, 127.0.0.1:49931][0m
INFO 2025-12-10 09:24:30,232 runserver 15476 18756 [mHTTP GET /api/market/products/ 200 [0.02, 127.0.0.1:55610][0m
INFO 2025-12-10 09:24:30,234 runserver 15476 18756 [mHTTP GET /api/market/price-analysis/ 200 [0.02, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:32,373 authentication 15476 16908 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:32,373 authentication 15476 16908 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:32,373 authentication 15476 16908 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:32,375 authentication 15476 16908 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:32,375 views 15476 16908 Request: POST /api/buyer/orders/
INFO 2025-12-10 09:24:32,376 runserver 15476 18756 [mHTTP POST /api/buyer/orders/ 201 [0.01, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:34,165 authentication 15476 15720 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:34,165 authentication 15476 15720 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:34,166 authentication 15476 15720 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:34,167 authentication 15476 15720 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:34,167 views 15476 15720 Request: GET /api/buyer/orders/
INFO 2025-12-10 09:24:34,168 runserver 15476 18756 [mHTTP GET /api/buyer/orders/ 200 [0.01, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:35,992 authentication 15476 16212 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:35,992 authentication 15476 16212 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:35,992 authentication 15476 16212 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:35,994 authentication 15476 16212 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:35,994 views 15476 16212 Request: GET /api/notifications/
INFO 2025-12-10 09:24:35,996 runserver 15476 18756 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:36,244 authentication 15476 19772 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:36,245 authentication 15476 19772 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:36,245 authentication 15476 19772 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:36,246 authentication 15476 19772 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:36,246 views 15476 19772 Request: POST /api/buyer/orders/
INFO 2025-12-10 09:24:36,247 runserver 15476 18756 [mHTTP POST /api/buyer/orders/ 201 [0.00, 127.0.0.1:52263][0m
INFO 2025-12-10 09:24:37,653 authentication 15476 17500 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:24:37,653 authentication 15476 17500 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:24:37,653 authentication 15476 17500 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:24:37,654 authentication 15476 17500 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:24:37,654 views 15476 17500 Request: GET /api/buyer/orders/
INFO 2025-12-10 09:24:37,656 runserver 15476 18756 [mHTTP GET /api/buyer/orders/ 200 [0.00, 127.0.0.1:52263][0m
INFO 2025-12-10 09:25:06,015 views 15476 4036 Request: GET /api/current-weather-live/
INFO 2025-12-10 09:25:06,015 authentication 15476 6932 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:06,016 authentication 15476 6932 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:06,016 authentication 15476 6932 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:06,020 authentication 15476 6932 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:06,020 views 15476 6932 Request: GET /api/notifications/
INFO 2025-12-10 09:25:06,026 runserver 15476 18756 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:55610][0m
INFO 2025-12-10 09:25:06,029 authentication 15476 8300 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:06,029 authentication 15476 8300 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:06,029 authentication 15476 8300 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:06,031 authentication 15476 8300 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:06,031 views 15476 8300 Request: GET /api/notifications/
INFO 2025-12-10 09:25:06,034 runserver 15476 18756 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:55610][0m
INFO 2025-12-10 09:25:06,403 runserver 15476 18756 [mHTTP GET /api/current-weather-live/ 200 [0.39, 127.0.0.1:52263][0m
INFO 2025-12-10 09:25:06,407 views 15476 21324 Request: GET /api/current-weather-live/
INFO 2025-12-10 09:25:06,515 runserver 15476 18756 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:52263][0m
INFO 2025-12-10 09:25:09,261 authentication 15476 17236 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:09,261 authentication 15476 16004 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 16068 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 4140 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 5708 SimpleTokenAuthentication: Header: Bearer buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 17236 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 16004 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 16068 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 4140 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 5708 SimpleTokenAuthentication: Token: buyer_token_202
INFO 2025-12-10 09:25:09,262 authentication 15476 17236 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:09,262 authentication 15476 16004 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:09,263 authentication 15476 16068 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:09,263 authentication 15476 4140 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:09,263 authentication 15476 5708 SimpleTokenAuthentication: User ID: 202
INFO 2025-12-10 09:25:09,265 authentication 15476 16004 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:09,266 authentication 15476 17236 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:09,266 views 15476 16004 Request: GET /api/market/products/
INFO 2025-12-10 09:25:09,266 views 15476 17236 Request: GET /api/farmers/profiles/
INFO 2025-12-10 09:25:09,266 authentication 15476 16068 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:09,267 authentication 15476 4140 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:09,267 views 15476 16068 Request: GET /api/buyer/orders/
INFO 2025-12-10 09:25:09,267 views 15476 4140 Request: GET /api/market/price-analysis/
INFO 2025-12-10 09:25:09,267 authentication 15476 5708 SimpleTokenAuthentication: User found: buyer_776868dsd (buyer)
INFO 2025-12-10 09:25:09,267 views 15476 5708 Request: GET /api/buyer/inventory/
INFO 2025-12-10 09:25:09,270 runserver 15476 18756 [mHTTP GET /api/market/products/ 200 [0.01, 127.0.0.1:52263][0m
INFO 2025-12-10 09:25:09,270 runserver 15476 18756 [mHTTP GET /api/farmers/profiles/ 200 [0.01, 127.0.0.1:49931][0m
INFO 2025-12-10 09:25:09,271 runserver 15476 18756 [mHTTP GET /api/buyer/orders/ 200 [0.02, 127.0.0.1:55610][0m
INFO 2025-12-10 09:25:09,272 runserver 15476 18756 [mHTTP GET /api/market/price-analysis/ 200 [0.02, 127.0.0.1:54014][0m
INFO 2025-12-10 09:25:09,273 runserver 15476 18756 [mHTTP GET /api/buyer/inventory/ 200 [0.02, 127.0.0.1:53189][0m
INFO 2025-12-10 09:25:09,279 authentication 15476 2640 SimpleTokenAuthentication: Header: Bearer buyer_token_202
